,coords,category,lat,long
1465,124.552177/11.33877,Medical Response,124.552177,11.33877
1466,124.552177/11.33877,Medical Response,124.552177,11.33877
1467,124.552177/11.33877,Medical Response,124.552177,11.33877
1468,124.552177/11.33877,Medical Response,124.552177,11.33877
1469,124.552177/11.33877,Medical Response,124.552177,11.33877
1470,124.552177/11.33877,Medical Response,124.552177,11.33877
1471,124.552177/11.33877,Medical Response,124.552177,11.33877
1472,124.552177/11.33877,Medical Response,124.552177,11.33877
1473,124.552177/11.33877,Medical Response,124.552177,11.33877
1474,124.552177/11.33877,Medical Response,124.552177,11.33877
1475,124.552177/11.33877,Medical Response,124.552177,11.33877
1476,121.576851/14.69707,Medical Response,121.576851,14.69707
1477,124.552177/11.33877,Medical Response,124.552177,11.33877
1478,124.552177/11.33877,Medical Response,124.552177,11.33877
1479,124.552177/11.33877,Medical Response,124.552177,11.33877
1480,124.552177/11.33877,Medical Response,124.552177,11.33877
1481,124.552177/11.33877,Medical Response,124.552177,11.33877
1482,124.552177/11.33877,Medical Response,124.552177,11.33877
1483,124.552177/11.33877,Medical Response,124.552177,11.33877
1484,124.552177/11.33877,Medical Response,124.552177,11.33877
1485,124.552177/11.33877,Medical Response,124.552177,11.33877
1486,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1487,124.552177/11.33877,Medical Response,124.552177,11.33877
1488,124.552177/11.33877,Medical Response,124.552177,11.33877
1489,124.831947/11.69361,Medical Response,124.831947,11.69361
1490,124.552177/11.33877,Medical Response,124.552177,11.33877
1491,124.552177/11.33877,Medical Response,124.552177,11.33877
1492,124.552177/11.33877,Medical Response,124.552177,11.33877
1493,125.149437/10.62223,Medical Response,125.149437,10.62223
1494,124.831947/11.69361,Medical Response,124.831947,11.69361
1495,124.552177/11.33877,Medical Response,124.552177,11.33877
1496,124.552177/11.33877,Medical Response,124.552177,11.33877
1497,125.149437/10.62223,Medical Response,125.149437,10.62223
1498,125.149437/10.62223,Medical Response,125.149437,10.62223
1499,124.552177/11.33877,Medical Response,124.552177,11.33877
1500,124.552177/11.33877,Medical Response,124.552177,11.33877
1501,124.552177/11.33877,Medical Response,124.552177,11.33877
1502,124.552177/11.33877,Medical Response,124.552177,11.33877
1503,124.552177/11.33877,Medical Response,124.552177,11.33877
1504,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1505,124.552177/11.33877,Medical Response,124.552177,11.33877
1506,124.552177/11.33877,Medical Response,124.552177,11.33877
1507,124.552177/11.33877,Medical Response,124.552177,11.33877
1508,124.552177/11.33877,Medical Response,124.552177,11.33877
1509,124.552177/11.33877,Medical Response,124.552177,11.33877
1510,124.552177/11.33877,Medical Response,124.552177,11.33877
1511,124.552177/11.33877,Medical Response,124.552177,11.33877
1512,124.552177/11.33877,Medical Response,124.552177,11.33877
1513,124.552177/11.33877,Medical Response,124.552177,11.33877
1514,124.552177/11.33877,Medical Response,124.552177,11.33877
1515,124.552177/11.33877,Medical Response,124.552177,11.33877
1516,124.552177/11.33877,Medical Response,124.552177,11.33877
1517,124.552177/11.33877,Medical Response,124.552177,11.33877
1518,124.552177/11.33877,Medical Response,124.552177,11.33877
1519,124.552177/11.33877,Medical Response,124.552177,11.33877
1520,124.552177/11.33877,Medical Response,124.552177,11.33877
1521,124.552177/11.33877,Medical Response,124.552177,11.33877
1522,124.552177/11.33877,Medical Response,124.552177,11.33877
1523,124.552177/11.33877,Medical Response,124.552177,11.33877
1524,124.552177/11.33877,Medical Response,124.552177,11.33877
1525,125.149437/10.62223,Medical Response,125.149437,10.62223
1526,124.552177/11.33877,Medical Response,124.552177,11.33877
1527,124.552177/11.33877,Medical Response,124.552177,11.33877
1528,124.552177/11.33877,Medical Response,124.552177,11.33877
1529,124.552177/11.33877,Medical Response,124.552177,11.33877
1530,124.552177/11.33877,Medical Response,124.552177,11.33877
1531,124.552177/11.33877,Medical Response,124.552177,11.33877
1532,122.022133/13.95578,Medical Response,122.022133,13.95578
1533,124.552177/11.33877,Medical Response,124.552177,11.33877
1534,124.552177/11.33877,Medical Response,124.552177,11.33877
1535,125.149437/10.62223,Medical Response,125.149437,10.62223
1536,124.552177/11.33877,Medical Response,124.552177,11.33877
1537,125.149437/10.62223,Medical Response,125.149437,10.62223
1538,124.552177/11.33877,Medical Response,124.552177,11.33877
1539,124.552177/11.33877,Medical Response,124.552177,11.33877
1540,124.552177/11.33877,Medical Response,124.552177,11.33877
1541,124.552177/11.33877,Medical Response,124.552177,11.33877
1542,124.552177/11.33877,Medical Response,124.552177,11.33877
1543,125.149437/10.62223,Medical Response,125.149437,10.62223
1544,124.552177/11.33877,Medical Response,124.552177,11.33877
1545,124.552177/11.33877,Medical Response,124.552177,11.33877
1546,125.149437/10.62223,Medical Response,125.149437,10.62223
1547,124.552177/11.33877,Medical Response,124.552177,11.33877
1548,125.149437/10.62223,Medical Response,125.149437,10.62223
1549,124.552177/11.33877,Medical Response,124.552177,11.33877
1550,124.552177/11.33877,Medical Response,124.552177,11.33877
1551,125.149437/10.62223,Medical Response,125.149437,10.62223
1552,124.552177/11.33877,Medical Response,124.552177,11.33877
1553,124.552177/11.33877,Medical Response,124.552177,11.33877
1554,124.552177/11.33877,Medical Response,124.552177,11.33877
1555,124.552177/11.33877,Medical Response,124.552177,11.33877
1556,124.552177/11.33877,Medical Response,124.552177,11.33877
1557,124.552177/11.33877,Medical Response,124.552177,11.33877
1558,124.552177/11.33877,Medical Response,124.552177,11.33877
1559,124.552177/11.33877,Medical Response,124.552177,11.33877
1560,124.552177/11.33877,Medical Response,124.552177,11.33877
1561,124.552177/11.33877,Medical Response,124.552177,11.33877
1562,124.552177/11.33877,Medical Response,124.552177,11.33877
1563,124.552177/11.33877,Medical Response,124.552177,11.33877
1564,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1565,124.552177/11.33877,Medical Response,124.552177,11.33877
1566,125.149437/10.62223,Food & Clothes,125.149437,10.62223
1567,124.552177/11.33877,Medical Response,124.552177,11.33877
1568,124.552177/11.33877,Medical Response,124.552177,11.33877
1569,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1570,125.149437/10.62223,Medical Response,125.149437,10.62223
1571,124.552177/11.33877,Medical Response,124.552177,11.33877
1572,124.444077/10.62794,Medical Response,124.444077,10.62794
1573,124.552177/11.33877,Medical Response,124.552177,11.33877
1574,124.552177/11.33877,Medical Response,124.552177,11.33877
1575,124.552177/11.33877,Medical Response,124.552177,11.33877
1576,125.149437/10.62223,Medical Response,125.149437,10.62223
1577,124.552177/11.33877,Medical Response,124.552177,11.33877
1578,125.149437/10.62223,Food & Clothes,125.149437,10.62223
1579,124.552177/11.33877,Medical Response,124.552177,11.33877
1580,124.552177/11.33877,Medical Response,124.552177,11.33877
1581,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1582,124.552177/11.33877,Medical Response,124.552177,11.33877
1583,124.552177/11.33877,Medical Response,124.552177,11.33877
1584,124.552177/11.33877,Medical Response,124.552177,11.33877
1585,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1586,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1587,124.552177/11.33877,Medical Response,124.552177,11.33877
1588,125.335831/11.12167,Food & Clothes,125.335831,11.12167
1589,125.335831/11.12167,Food & Clothes,125.335831,11.12167
1590,125.335831/11.12167,Food & Clothes,125.335831,11.12167
1591,124.552177/11.33877,Medical Response,124.552177,11.33877
1592,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1593,125.335831/11.12167,Food & Clothes,125.335831,11.12167
1594,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1595,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1596,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1597,124.552177/11.33877,Medical Response,124.552177,11.33877
1598,124.894531/10.35489,Food & Clothes,124.894531,10.35489
1599,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1600,125.439079/11.11,Food & Clothes,125.439079,11.11
1601,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1602,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1603,125.439079/11.11,Food & Clothes,125.439079,11.11
1604,125.439079/11.11,Food & Clothes,125.439079,11.11
1605,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1606,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1607,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1608,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1609,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1610,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1611,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1612,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1613,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1614,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1615,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1616,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1617,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1618,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1619,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1620,125.61573/9.96,Food & Clothes,125.61573,9.96
1621,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1622,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1623,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1624,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1625,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1626,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1627,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1628,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1629,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1630,125.61573/9.96,Food & Clothes,125.61573,9.96
1631,126.422684/7.82261,Food & Clothes,126.422684,7.82261
1632,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1633,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1634,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1635,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1636,125.61573/9.96,Food & Clothes,125.61573,9.96
1637,125.61573/9.96,Food & Clothes,125.61573,9.96
1638,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1639,125.61573/9.96,Food & Clothes,125.61573,9.96
1640,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1641,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1642,125.957024/10.77604,Food & Clothes,125.957024,10.77604
1643,121.984032/14.18829,Food & Clothes,121.984032,14.18829
1644,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1645,125.61573/9.96,Food & Clothes,125.61573,9.96
1646,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1647,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1648,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1649,125.957024/10.77604,Medical Response,125.957024,10.77604
1650,125.61573/9.96,Medical Response,125.61573,9.96
1651,119.291801/11.02292,Medical Response,119.291801,11.02292
1652,11.1967115/122.6281618,Medical Response,122.6281618,11.1967115
1653,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1654,14.5620847/121.1413017,Medical Response,121.1413017,14.5620847
1655,14.3532317/120.8840735,Food & Clothes,120.8840735,14.3532317
1656,10.6789404/122.4979499,Food & Clothes,122.4979499,10.6789404
1657,11.4899105/122.6771784,Medical Response,122.6771784,11.4899105
1658,10.2594754/123.7647381,Medical Response,123.7647381,10.2594754
1659,9.4212592/121.2824953,Medical Response,121.2824953,9.4212592
1660,10.1103384/124.7521175,Medical Response,124.7521175,10.1103384
1661,11.478175/122.83378,Food & Clothes,122.83378,11.478175
1662,11.4899105/122.6771784,Medical Response,122.6771784,11.4899105
1663,10.1103384/124.7521175,Medical Response,124.7521175,10.1103384
1664,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1665,14.5893763/120.989705,Medical Response,120.989705,14.5893763
1666,51.436221/0.0335507,Medical Response,0.0335507,51.436221
1667,10.4606567/124.7208065,Medical Response,124.7208065,10.4606567
1668,10.2594754/123.7647381,Medical Response,123.7647381,10.2594754
1669,10.2594754/123.7647381,Food & Clothes,123.7647381,10.2594754
1670,10.9533981/124.4758848,Medical Response,124.4758848,10.9533981
1671,14.3576337/120.9272236,Medical Response,120.9272236,14.3576337
1672,14.3576337/120.9272236,Medical Response,120.9272236,14.3576337
1673,14.5134816/120.9988804,Medical Response,120.9988804,14.5134816
1674,7.2231394/125.5462989,Medical Response,125.5462989,7.2231394
1675,11.2028176/125.4296279,Shelter/Evacuation,125.4296279,11.2028176
1676,11.201722/122.1762038,Food & Clothes,122.1762038,11.201722
1677,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1678,14.1298955/120.9208041,Medical Response,120.9208041,14.1298955
1679,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1680,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1681,10.0051254/124.9593881,Medical Response,124.9593881,10.0051254
1682,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1683,16.0060293/120.2984163,Medical Response,120.2984163,16.0060293
1684,9.4212592/121.2824953,Medical Response,121.2824953,9.4212592
1685,11.2788582/122.6502488,Medical Response,122.6502488,11.2788582
1686,10.6789404/122.4979499,Medical Response,122.4979499,10.6789404
1687,10.6789404/122.4979499,Medical Response,122.4979499,10.6789404
1688,11.030751/122.9242409,Medical Response,122.9242409,11.030751
1689,11.2788582/122.6502488,Medical Response,122.6502488,11.2788582
1690,10.9533981/124.4758848,Medical Response,124.4758848,10.9533981
1691,11.3954999/122.9350557,Medical Response,122.9350557,11.3954999
1692,10.4606567/124.7208065,Medical Response,124.7208065,10.4606567
1693,14.5018211/120.9786272,Medical Response,120.9786272,14.5018211
1694,14.5018211/120.9786272,Medical Response,120.9786272,14.5018211
1695,10.3107867/123.9114563,Medical Response,123.9114563,10.3107867
1696,10.4606567/124.7208065,Medical Response,124.7208065,10.4606567
1697,10.3360323/124.7224949,Medical Response,124.7224949,10.3360323
1698,14.2700178/120.9982913,Medical Response,120.9982913,14.2700178
1699,14.2700178/120.9982913,Medical Response,120.9982913,14.2700178
1700,14.2700178/120.9982913,Medical Response,120.9982913,14.2700178
1701,10.2594754/123.7647381,Medical Response,123.7647381,10.2594754
1702,10.4606567/124.7208065,Medical Response,124.7208065,10.4606567
1703,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1704,11.254117/123.0254315,Medical Response,123.0254315,11.254117
1705,10.9533981/124.4758848,Medical Response,124.4758848,10.9533981
1706,14.5018211/120.9786272,Medical Response,120.9786272,14.5018211
1707,14.5018211/120.9786272,Medical Response,120.9786272,14.5018211
1708,14.3532317/120.8840735,Food & Clothes,120.8840735,14.3532317
1709,9.4212592/121.2824953,Food & Clothes,121.2824953,9.4212592
1710,9.4212592/121.2824953,Medical Response,121.2824953,9.4212592
1711,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1712,14.5018211/120.9786272,Medical Response,120.9786272,14.5018211
1713,10.2594754/123.7647381,Medical Response,123.7647381,10.2594754
1714,11.1579655/124.6497584,Medical Response,124.6497584,11.1579655
1715,14.3576337/120.9272236,Medical Response,120.9272236,14.3576337
1716,6.880958/121.8994113,Medical Response,121.8994113,6.880958
1717,14.3576337/120.9272236,Medical Response,120.9272236,14.3576337
1718,15.1120056/120.4977942,Medical Response,120.4977942,15.1120056
1719,15.1120056/120.4977942,Food & Clothes,120.4977942,15.1120056
1720,15.1120056/120.4977942,Medical Response,120.4977942,15.1120056
1721,10.3360323/124.7224949,Medical Response,124.7224949,10.3360323
1722,14.5438774/120.9416422,Medical Response,120.9416422,14.5438774
1723,10.5470262/124.7434968,Medical Response,124.7434968,10.5470262
1724,10.3360323/124.7224949,Food & Clothes,124.7224949,10.3360323
1725,11.1808072/124.8960325,Food & Clothes,124.8960325,11.1808072
1726,9.7792788/125.8052295,Food & Clothes,125.8052295,9.7792788
