cleaned,coords,loc_name
office vp leni organizing support victims agatonph leyte leyteneedshelp thats kind leader electing proactive dependable inclusive kulayrosasangbukas,124.552177/11.33877,leyte leyte
tropical depression agatonph slightly weakens remains san pablo bay according pagasa,121.2938/14.19707,bay 
several houses buried brgy bunga baybay city leyte sunday agatonph battered area baybay city cdrrmo pnp bfp started rescue operations photos courtesy baybay bulletin via miriam desacada,124.552177/11.33877,leyte leyte
landslide brought agatonph affected residential houses brgy bahay abuyog leyte sunday photos courtesy abuyog pnp via miriam desacada,125.149437/10.62223,abuyog leyte
donation drive streets school looking urgent financial support victims typhoon agatom abuyog baybay city affected parts leyte province agatonph bagyongagaton leyteneedshelp abuyogneedshelp baybayneedshelp,125.149437/10.62223,abuyog leyte
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog mahaplag baybay southern leyte need rescuing please boost reach proper channels leyteneedshelp,125.149437/10.62223,abuyog leyte
time typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
retrieval operations ongoing family five buried landslide baybay city leyte son university president missing since sunday weather disturbance agaton agatonph landslide,124.552177/11.33877,leyte leyte
retrieval operations ongoing family five buried landslide baybay city leyte son university president missing since sunday weather disturbance agaton agatonph landslide,124.552177/11.33877,leyte leyte
large parts javier leyte flooded due agatonph despite cyclone weakening tropical depression agaton still expected bring moderate heavy rains leyte next hours according pagasa via news5romeltv5,125.005142/10.78819,javier leyte
road sections towns mahaplag baybay abuyog leyte passable due landslides brought agatonphs rainfall according dpwh leyte report 8 today april 11 via londonbrynch dpwh region viii,125.052963/10.52387,mahaplag leyte
vanguard tropical depression agatonph megi weakened slightly slowly moving across san pablo bay signal 2 lowered areas previously covered via dost_pagasa,121.2938/14.19707,bay 
bantay bagyo track intensity forecast agatonph 1100 april 11 2022 1000 today ts agaton located coastal waters tanauan leyte max winds 45kmh gusts 60kmh movement almost stationary panahontv,120.489349/17.560419,bantay leyte
spread leyte southern leyte needs help typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
weather update tropical depression td agatonph slightly weakened remains almost stationary san pablo bay tanauan leyte 1000 monday april 11 2022,121.2938/14.19707,bay leyte
spread leyte southern leyte needs help typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
rainfall advisory 43 vis_prsd mactan bohol amp guiuan radar issued 1100 monday 11 april 2022 weather system td agatonphlpa light moderate occasional heavy rains expected northern portion negrosoriental palawan,125.957024/10.77604,guiuan bohol
road sections towns mahaplag baybay abuyog leyte passable due landslides brought agatonphs rainfall according dpwh leyte report 8 today april 11 rapplerdotcom dpwh region viii,125.052963/10.52387,mahaplag leyte
today tomorrow afternoon agatonph forecast slowly loop vicinity northeastern portion leyte southern portions samar eastern samar,124.552177/11.33877,leyte leyte
leyte needs help agatonph caused heavy floodings landslides many areas leyte people need rescuing water electricity communication also scarce baybayneedshelp abuyogneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
10am center tropical depression agatonph estimated based available data coastal waters tanauan leyte,125.030884/11.08107,tanauan leyte
pagasa tropical cyclone bulletin 11 update tropical depression agatonph slightly weakens remains almost stationary san pablo bay,121.2938/14.19707,bay 
rains agatonph caused strong currents baybay leyte area still tropical cyclone wind signal 1 even cyclone weakened tropical depression,124.552177/11.33877,leyte leyte
survivors landslide brgy kantagnos baybay city leyte rescued right lets send clothes baybayanons doctors baybay please help agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton agatonph,124.552177/11.33877,leyte leyte
people reportedly trapped landslide slow moving agatonph brought 400 mm rainfall past 3 days alone 3x 120 mm mean forecasted rainfall leyte april leyteneedshelp,124.552177/11.33877,leyte leyte
tropical cyclone bulletin 19 tropical depression agatonph megi issued 11am 11 apr 2022 next bulletin 2pm today tropical depression agaton slightly weakens remains almost stationary san pablo bay link,121.2938/14.19707,bay 
heavy rainfall warning 2 vis_prsd iloilo radar issued 1100 monday 11 april 2022 weather system td agatonphlpa orange warning level iloilo antique capiz aklan guimaras,122.650482/10.84919,iloilo
heavy rainfall warning 48 vis_prsd mactan bohol amp guiuan radar issued 1100 monday 11 april 2022 weather system td agatonph red warning level cebucentralcebu northerncebu leyte,125.957024/10.77604,guiuan bohol
tropical cyclone bulletin 19 tropical depression agatonph issued 1100 11 april 2022 tropical depression agaton slightly weakens remains almost stationary san pablo bay source dostpagasa laginghandaph,121.2938/14.19707,bay 
look flood landslide reported brgy bahay abuyog leyte due typhoon agatonph rechelle survilla,125.149437/10.62223,abuyog leyte
tropical cyclone bulletin 19 tropical depression agatonph issued 1100 11 april 2022 tropical depression agaton slightly weakens remains almost stationary san pablo bay source dostpagasa laginghandaph,121.2938/14.19707,bay 
signal 1 11am agatonph southern part masbate eastern samar samar northern samar biliran leyte southern leyte northeastern part cebu eastern part bohol surigao del norte dinagat islands,124.518044/11.47454,biliran masbate
tropical depression agatonph weakens remains san pablo bay leyte also forecast remain tropical depression according pagasas 11am bulletin,121.2938/14.19707,bay leyte
look situation brgy gaas baybay city leyte due heavy rainfall brought typhoon agatonph dpwh region viii,124.552177/11.33877,leyte leyte
national highway mayorga leyte barely passable small vehicles due rains brought agatonph via news5romeltv5,125.019707/10.90374,mayorga leyte
baybay leyte needs help calling attention national government baybay leyte experiencing highest flood records decades heartbreaking really really need help get leyteneedshelp prayforleyte agatonph rescueph,124.552177/11.33877,leyte leyte
mikee_cambiado josepolon1 look residents abuyog leyte call rescue many barangays municipality experience rooflevel floods due agatonph raquel garzota via mikee_cambiado,125.149437/10.62223,abuyog leyte
spread leyte needs help typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued lenirobredo baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
agatonph slowly loop tomorrow afternoon malakas starts interact heavy rains batter western visayas amp widespread amp serious flooding amp landslides remain threat meanwhile lpa offshore southern palawan dissipated 10am today,119.291801/11.02292,palawan
tc wind signal 1 effect southern masbate northern samar samar eastern samar biliran leyte southern leyte northeastern cebu incl camotes eastern bohol surigao del norte amp dinagat islands agatonph,124.518044/11.47454,biliran masbate
dost_pagasas tropical cyclone bulletin 18 issued 11am td agatonph located 10am coastal waters tanauan leyte max winds 45 kph near center amp gusts 60 kph almost stationary,125.030884/11.08107,tanauan leyte
mikee_cambiado look barangays balinsasayao paguite abuyog leyte experience landslides due agatonphs heavy rainfall via josepolon1 dpwh region viii,125.149437/10.62223,abuyog leyte
look residents abuyog leyte call rescue many barangays municipality experience rooflevel floods due agatonph raquel garzota rescueph moveph,125.149437/10.62223,abuyog leyte
rainfall advisory issued 1100 monday 11 april 2022 pagasa due tropical depression agatonph light moderate times heavy rains affecting portions zamboangasibugay roseller lim kabasalan naga malangas zamboangadelnorte baliguian godod 15,122.803413/7.75474,kabasalan 
situation morning barangay bunga baybay leyte least 22 feared missing according baybay city bulletin almost 13 homes buried search rescue operations still ongoing earthshakerph leyteneedshelp agatonph tropics cyclonemarker wxtwitter,124.552177/11.33877,leyte leyte
look barangays abuyog leyte experience landslide due heavy rainfall brought agatonph moveph source dpwh region viii facebook page,125.149437/10.62223,abuyog leyte
please follow rpc leyte facebook updates agatonph ontheground relief assistance,124.552177/11.33877,leyte leyte
rescuers monday resumed retrieval operations family five buried landslide baybay city leyte son university president missing since sunday agatonph battered several areas eastern visayas,124.552177/11.33877,leyte leyte
mikee_cambiado look 6 april 11 siapno river near national highway merida leyte flooded due heavy rains brought agatonph via mikee_cambiado merida mdrrmo,124.501259/10.86586,merida leyte
leyte needs help prayers rescuers foods water agatonph,124.552177/11.33877,leyte leyte
mama lenirobredo leyte needs help po agatonph,124.552177/11.33877,leyte leyte
donation drive areas leyte leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
call donations youth leni southern leyte making call cash donations send immediate aid affected families communities baybay city leyte due agatonph,124.552177/11.33877,leyte leyte
look heavy rain tropical storm agaton caused siapon river overflow national highway merida leyte flooded reported evacuees casualties agatonph merida mdrrmo moveph,124.501259/10.86586,merida leyte
dont understand feels like urgency whats happening people needs rescuing heavy flooding landslides still ongoing many areas leyte people survival mode none trending agatonph baybayneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
combining deathsmissing persons due agatonph latest reports 6 leyte manila bulletin 3 negros oriental gma news 1 death 1 missing region 11 ndrrmc news sources follow leyteneedshelp samarneedshelp tropics cyclonemarker wxtwitter,124.552177/11.33877,leyte leyte
tropical storm agatonph made landfall eastern samar sunday prompting assignment tropical cyclone wind signal tcws 2 four locations according weather bureau,124.831947/11.69361,samar
please pray friends leyte cebu parts visayas short prayer safety tough times agatonph,124.552177/11.33877,leyte leyte
look light moderate rains brought agatonph flood sitio buayahan sitio lurcha caputatan sur medellin cebu april 11 2022 medellin areas northern cebu signal 1 photos courtesy giles anthony villamor via aldo banaynal thefreeman,124.024963/11.133198,medellin cebu
pray leyte agatonph,124.552177/11.33877,leyte leyte
weather advisory agatonph coastal waters tanauan leyte 800 april 11 2022 pagasavisayas via le antojado thefreeman,125.030884/11.08107,tanauan leyte
leyte needs help hi guys kababayans eastern visayas suffering typhoon agaton lets spread awareness help agatonph leyteneedshelp baybayneedshelp,124.552177/11.33877,leyte leyte
help leyte agatonph,124.552177/11.33877,leyte leyte
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
praying everyones safety especially leyte samar agatonph,124.552177/11.33877,leyte leyte
tabang para ha mga leyteño call assistance typhoon agaton affected municipalities leyte willing interested send help please visit link agatonph typhoonagaton buligbugtoproject,124.552177/11.33877,leyte leyte
weather disturbance agaton international name megi weakened tropical depression last located coastal waters tanauan leyte weather bureau said 8 bulletin monday agatonph,125.030884/11.08107,tanauan leyte
weather disturbance agaton international name megi weakened tropical depression last located coastal waters tanauan leyte weather bureau said 8 bulletin monday agatonph,125.030884/11.08107,tanauan leyte
look personnel conduct clearing operation monday morning april 11 following landslide triggered heavy rainfall caused agatonph brgy liberacion mahaplag leyte mahaplag mddrmo via mikee_cambiado,125.052963/10.52387,mahaplag leyte
donation drives leyte agatonph,124.552177/11.33877,leyte leyte
vp lenirobredo ovp please send help baybay city leyte flooding landslide happening due agatonph,124.552177/11.33877,leyte leyte
prayers thoughts goes brothers sisters leyte samar stay safe agatonph,124.552177/11.33877,leyte leyte
trsr related typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
baybay city leyte needs help agatonph rescueph,124.552177/11.33877,leyte leyte
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp lenirobredo kikopangilinan,125.149437/10.62223,abuyog 
agatonph baybayneedshelp abuyogneedshelp pray southern leyte stay safe relativesamp friends,124.552177/11.33877,leyte leyte
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp abuyogneedshelp baybayneedshelp,125.149437/10.62223,abuyog 
youth volunteers palo leyte gathering donations towns affected agatonph many flooded families still waiting rescued need help balusbulig started gathering donations amp well repacking today pls help way,125.013977/11.1346,palo leyte
kantagnos bobun villa sol imelda makinhas maypatag barangays city proper floodstricken houses covered water reaching roofhigh please send help agatonph baybaycityneedshelp leyteneedshelp,122.984718/7.66159,imelda 
baybay city leyte needs help agatonph calling attention rescuers different agencies organizations municipalities people baybay city need help rescueph multiple landslide reported remote areas gacat mailhi ipa bunga,124.552177/11.33877,leyte leyte
zaido_aquino landslide happened brgy bunga baybay city leyte spread agatonph currently causing intense floods across eastern visayas many barangays amp towns need rescuing please boost reach proper channels leyteneedshelp,124.552177/11.33877,leyte leyte
still trending leyte needs help agatonph caused heavy floodings landslides many areas leyte people need rescuing water electricity communication also scarce baybayneedshelp abuyogneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
mdrrmo mahaplag reported ongoing clearing operations brgy liberacion landslide 811 roads approaching hilusig bridge brgy hilusig mahaplag leyte still blocked photos mdrrmomahaplag leyte facebook page agatonph moveph,125.052963/10.52387,mahaplag leyte
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp abuyogneedshelp baybayneedshelp,125.149437/10.62223,abuyog 
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp,125.149437/10.62223,abuyog 
time typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
mahaplagneedshelp leyteneedshelp agatonph roads going mahaplag passable literally trapped also need help clearing operations also ongoing areas dami na rin ang nasalanta ng bagyo baha landslide,125.052963/10.52387,mahaplag 
agatonph pagasa said agaton weakened tropical depression last spotted coastal waters tanauan leyte monday morning agatonph follow live updates cyclone,125.030884/11.08107,tanauan leyte
please pray leyte leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
spread leyte needs help agatonph baybayneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
landslide brgy bunga baybay city leyte philippines due continuous rain brought agatonph summer season yet climate change happening eyes typhoon malakas also enhancing rains leyteneedshelp,124.552177/11.33877,leyte leyte
spread leyte southern leyte needs help typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued baybayneedshelp leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
friends leyte specially severely affected agatonph please keep safe,124.552177/11.33877,leyte leyte
photos baybay city bulletin shots brgy bunga baybay city leyte agatonph baybayneedshelp easternvisayasneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
lets pray leyte several areas including baybay city abuyog currently devastated due heavy flooding landslide caused agatonph leyteneedshelp baybayneedshelp abuyogneedshelp,124.552177/11.33877,leyte leyte
nelson_0628 leyte needs help massive flooding due agatonph,124.552177/11.33877,leyte leyte
no_lovers_left province leyte samar hit strong tropical storm agatonph many lives risk due yo heavy flooding,124.552177/11.33877,leyte leyte
heavy flooding outside inside homes various residents leyte leyte leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
real disaster corrupt profitdriven misogynistic antipoor governance nonaturaldisasters agatonph,121.576851/14.69707,real 
atm coastguardph substation isabel records eight rolling cargoes currently stranded port isabel isabel leyte due agatonph morning 11 april 2022 dotrph coastguardph maritimesectorworks,124.501259/10.86586,isabel leyte
situation abuyog leyte photos mark ray regis leyte leyteneedshelp agatonph,125.149437/10.62223,abuyog leyte
signal 2 still 4 areas agatonph slowly moves coastal waters leyte read,124.552177/11.33877,leyte leyte
atm coastguardph personnel secure rolling cargoes currently stranded taking shelter sta clara port barangay jubasan allen northern samar due agatonph morning 11 april 2022 dotrph coastguardph maritimesectorworks,124.406509/12.46725,allen samar
home place abuyog leyte need help calling attention reacues different agency organizations rescues different municipalities rescuers philippines people abuyog leyte need help raquel garzota leyteneedshelp agatonph,125.149437/10.62223,abuyog leyte
abuyog baybay else 89 hours ago already ga baha na grabe namanleyteneedshelp agatonph,125.149437/10.62223,abuyog 
agatonph weakens tropical depression san pablo bay according pagasa,121.2938/14.19707,bay 
hello guysi mahaplagleyte gosh fck typhoontheres electricity mahaplag leyte theres chance na umapaw na rin ang river please pray us leyteneedshelp agatonph bagyongagaton,125.052963/10.52387,mahaplag leyte
tropical cyclone bulletin 18 tropical depression agatonph issued 800 11 april 2022 agaton weakens tropical depression san pablo bay source dostpagasa laginghandap,121.2938/14.19707,bay 
leyte needs help agatonph baybayneedshelp vppilipinas,124.552177/11.33877,leyte leyte
stay safe leyte cebu agatonph,124.552177/11.33877,leyte leyte
please help raise awareness leyte needs help rescuing right baybayneedshelp leyteneedshelp agatonph abuyogneedshelp,124.552177/11.33877,leyte leyte
many still havent rescued pls help abuyog agatonph,125.149437/10.62223,abuyog 
agatonph areas signal 1 southern portion masbate e samar samar n samar biliran leyte leyte ne portion cebu camotes island e portion bohol surigao del norte dinagat islands,124.518044/11.47454,biliran masbate
time lenirobredo typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
praying leyte agatonph,124.552177/11.33877,leyte leyte
lipanto saint bernard southern leyte agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
checking friends leytes leyte agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
cyclone agaton weakened tropical depression tropical storm monday morning moved coastal waters leyte state forecasters said agatonph,124.552177/11.33877,leyte leyte
pagasa said typhoonmegi agatonph tropical depression maximum sustained winds weakened however heavy rainfall still expected eastern visayas masbate sorsogon catanduanes northern amp central portions cebu stay safe alert amid flooding,123.733131/12.27187,masbate
fully restored power transmission services southern leyte 808am 11 april 2022 ngcp restored power soleco service areas load transfer maasin substation ormoc substation via tunga feeder outage due agatonph,124.552177/11.33877,leyte leyte
tropical storm agatonph weakens tropical depression morning traversing san pablo bay leyte,121.2938/14.19707,bay leyte
trsr related pls help rt spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp,125.149437/10.62223,abuyog 
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton agatonph,124.552177/11.33877,leyte leyte
agatonph 800 bulletin pagasa raised tropical cyclone wind signal 1 following areas luzon southern portion masbate dimasalang palanas cataingan pio v corpuz esperanza placer cawayan 14,123.900108/12.19128,dimasalang masbate
agatonph tropical cyclone wind signal 2 four areas eastern visayas tropical storm agaton moves slowly san pablo bay monday morning according pagasa read,121.2938/14.19707,bay 
stay safe everyone praying affected agatonph willing help clicking hashtag might help madaming tao using tag ask help shoutout running sa mga gantong oras kayo magbida people need god bless,125.47921/12.09032,oras 
agatonph weakens tropical depression san pablo bay according pagasas 800 weather update tropical cyclone wind signal 1 hoisted following areas,121.2938/14.19707,bay 
lets help leyte affected bagyong agatonph kakampenk,124.552177/11.33877,leyte leyte
sl_prsd heavy rainfall warning issued 800 april 11 2022 due tropical depression agatonph orange warning raised sorsogon masbate including burias ticao islands flooding threatening lowlying areas landslides mountainous areas,124.134247/13.07567,sorsogon
heavy rains since 9th baybay abuyog heavily affected flood landslide please send help prayers people leyte agatonph,125.149437/10.62223,abuyog leyte
pls pray leyte agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
signal 1 8am agatonph southern portion masbate eastern samar samar northern samar biliran leyte southern leyte northeastern portion cebu eastern portion bohol surigao del norte dinagat islands,124.518044/11.47454,biliran masbate
classes levels public private schools gubat sorsogon suspended monday april 11 due agatonph according mayor sharon escoto lgu gubat sorsogon,124.151367/12.99639,gubat sorsogon
please send help parts abuyog baybay leyte flooded trapped homes due landslides roads longer passable ndrrmc_opcen coastguardph agatonph,125.149437/10.62223,abuyog leyte
asked friend hows fam sa samar told na di pa nya raw sila macontact doon let us pray samar agatonph,124.831947/11.69361,samar
vis_prsd heavy rainfall warning issued 800 april 11 2022 due tropical depression agatonph yellow warning raised cebusoutherncebu easternsamar samar northern portion negrosoriental 12,124.831947/11.69361,samar
agatonph weakens tropical depression san pablo bay pagasa says expected weaken assimilates within circulation severe tropical storm malakas,121.2938/14.19707,bay 
agatonph weakens tropical depression traversing san pablo bay pagasa lifts storm signal 2,121.2938/14.19707,bay 
leyte needs help typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many rescued leyteneedshelp agatonph baybayneedshelp,124.552177/11.33877,leyte leyte
tropical cyclone bulletin 18 tropical depression agatonph issued 800 11 april 2022 agaton weakens tropical depression san pablo bay source dostpagasa laginghandap,121.2938/14.19707,bay 
spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp,125.149437/10.62223,abuyog 
tropical cyclone bulletin 18 tropical depression agatonph issued 800 11 april 2022 agaton weakens tropical depression san pablo bay source dostpagasa laginghandap,121.2938/14.19707,bay 
vis_prsd heavy rainfall warning issued 800 april 11 2022 due tropical depression agatonph red warning hoisted cebunortherncebu centralcebu leyte southernleyte serious flooding expected lowlying areas landslides mountainous areas,124.552177/11.33877,leyte leyte
baybay city leyte 810 streets still flooded rain continues hunong na pls agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
td agatonph megi advisory 04 issued 700 pht 2300 gmt monday 11 april 2022 agaton megi weakened tropical depression td made landfall along macarthurmayorga area eastern leyte late last night amp vicinity ormoc city,124.552177/11.33877,leyte leyte
leyte needs help like amp rt spread baybayneedshelp abuyogneedshelp leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
twitter ur thing spread agatonph currently causing intense floods across eastern visayas many barangays around abuyog baybay surrounding towns need rescuing please boost reach proper channels leyteneedshelp,125.149437/10.62223,abuyog 
tcws 1 strong winds prevailing expected within next 36 hours mindanao surigao del norte dinagat islands agatonph,125.61573/9.96,dinagat 
tcws 1 strong winds prevailing expected within next 36 hours visayas eastern samar samar northern samar biliran leyte southern leyte northeastern portion cebu including camotes island eastern portion bohol agatonph,124.518044/11.47454,biliran samar
tropical cyclone wind signals tcws tcws 1 strong winds prevailing expected within next 36 hours luzon southern portion masbate dimasalang palanas cataingan pio v corpuz esperanza placer cawayan agatonph,123.900108/12.19128,dimasalang masbate
tropical cyclone bulletin 18 tropical storm agatonph megi issued 1100 11 april 2022 agaton weakens tropical depression san pablo bay source dost_pagasa,121.2938/14.19707,bay 
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton agatonph,124.552177/11.33877,leyte leyte
bantay bagyo track intensity forecast agatonph 800 april 11 2022 700 today ts agaton located coastal waters tanauan leyte max winds 55kmh gusts 75kmh movement north northwestward slowly panahontv,120.489349/17.560419,bantay leyte
im absolutely certain office vppilipinas angat buhay foundation kakampinks mobilizing help affected agatonph please let kakampinks know may help,121.080147/14.93031,angat 
tropical cyclone bulletin 18 tropical depression agatonph megi issued 800 11 april 2022 valid broadcast next bulletin 1100 today agaton weakens tropical depression san pablo bay link,121.2938/14.19707,bay 
therealaesonlee situation salog bridge hilongos leyte spread agatonph currently causing intense floods across eastern visayas many brgy amp towns need rescuing pls boost reach proper channels leyteneedshelp abuyogneedshelp,124.894531/10.35489,hilongos leyte
dost_pagasa issues rainfall warnings following areas due agatonph stay safe updated red northern central cebu leyte southern leyte orange biliran yellow southern cebu eastern samar samar northern part negros oriental,124.552177/11.33877,leyte cebu
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton agatonph,124.552177/11.33877,leyte leyte
heavy rainfall warning 47 vis_prsd mactan bohol amp guiuan radar issued 0800 monday 11 april 2022 weather system td agatonph red warning level cebunortherncebu centralcebu leyte southernleyte serious flooding expected lowlying areas,125.957024/10.77604,guiuan bohol
heavy rainfall warning 47 vis_prsd mactan bohol amp guiuan radar issued 0800 monday 11 april 2022 weather system ts agatonph red warning level cebunortherncebu centralcebu leyte southernleyte source dostpagasa laginghandaph,125.957024/10.77604,guiuan bohol
serious flooding baybay city leyte hit tropical storm agatonph 45000 people affected total according ndrrmc thousands holy week travellers stranded,124.552177/11.33877,leyte leyte
ts agatonph projected bring significant rains northern panay today monday bit let tuesday,122.890266/11.477714,panay 
agatonph weakens tropical depression says dost_pagasa tc bulletin 18 issued 8am today tropical cyclone wind signal 2 downgraded tcws1 times intense rains still expected eastern visayas bicol amp northern amp central cebu today,124.444077/10.62794,cebu
min_prsd rainfall advisory issued 745 april 11 2022 tropical storm agatonph low pressure area lpa cause ight moderate times heavy rains affecting portions dinagatis tawitawi sulu basilan 13,121.586113/5.97611,sulu
irisalbarico 530 baybay leyte spread agatonph currently causing intense floods across eastern visayas many barangays around need rescuing please boost reach proper channels leyteneedshelp baybayneedshelp,124.552177/11.33877,leyte leyte
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton agatonph,124.552177/11.33877,leyte leyte
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton agatonph,124.552177/11.33877,leyte leyte
tropical cyclone wind signal 2 four areas eastern visayas tropical storm agaton moves slowly san pablo bay monday morning according pagasa agatonph dfernandezinq,121.2938/14.19707,bay 
donation drive help leyte agatonph,124.552177/11.33877,leyte leyte
hope everyone safe leyte rn ingat ingat po agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
abuyog leyte needs help 644 philip mallari agatonph leyteneedshelp,125.149437/10.62223,abuyog leyte
people family bohol hope okay keep safe guys agatonph,124.24334/9.5981,bohol
months odette blew southern amp western leyte baybay city flooded photo landslide brgy bunga baybay heartbreaking agatonph,124.552177/11.33877,leyte leyte
praying affected agatonph sad see happening leyte binaha na tapos may landslide pa leyteneedshelp,124.552177/11.33877,leyte leyte
spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton agatonph,124.552177/11.33877,leyte leyte
143redangel landslide abuyog agatonph ang dami na namin tinag since yesterday one taking notice one responding,125.149437/10.62223,abuyog 
oh abuyog leyte mothers hometown please help agatonph leyteneedshelp,125.149437/10.62223,abuyog leyte
weatheralert eastern visayas parts cebu provinces bicol heaviest rainfall tropical storm agaton megi monday april 11 agatonph,124.444077/10.62794,cebu
weatheralert eastern visayas parts cebu provinces bicol heaviest rainfall tropical storm agaton megi monday april 11 agatonph,124.444077/10.62794,cebu
pagasa tropical cyclone bulletin 15 tropical storm agatonph megi ts agaton slows take landfall leyte eastern coast eoc cbdrrmo agatonph weatherupdate padayonbogo,124.552177/11.33877,leyte leyte
tropical cyclone bulletin 17 tropical storm agatonph issued 500 11 april 2022 tropical storm agaton continues move slowly san pablo bay source dostpagasa laginghandaph,121.2938/14.19707,bay 
time typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued spread leyte needs help baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
yesterday afternoon left yesterday evening right part abuyog leyte boats already resorted rescue many houses almost swallowed high floods agatonph markray yayon regis leyteneedshelp tropics cyclonemarker wxtwitter,125.149437/10.62223,abuyog leyte
thousand passengers stranded pcg canceled boat trips beginning saturday due tropical storm agaton intensified upon making landfall eastern samar sunday morning agatonph santostinainq pdi kailangan po namin sa ngayon ang gamot mga damit pagkain,124.831947/11.69361,samar
metro manila rest luzon partly cloudy cloudy skies isolated rainshowers thunderstorms caused localized thunderstorms 55 weathertoday weatherupdate panahontv agatonph lpa thunderstorms kailangan po namin sa ngayon ang gamot mga damit pagkain,120.989517/14.635671,manila 
tropical storm agatonph international name megi hits leyte raining tacloban city time time drizzling heavy rains winds strong especially coastline skies appear gloomy eastern visayas since last week rexremitio kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
tropical storm agatonph international name megi hits leyte raining tacloban city time time drizzling heavy rains winds strong especially coastline skies appear gloomy eastern visayas since last week cnnphilippines kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
leyte needs help bagyongagaton leyteneedshelp abuyogneedshelp baybayneedshelp agatonph kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
eastern samar pddrmo says total 29 barangays flooded due agatonph lgu distributing relief packs affected areas kailangan po namin sa ngayon ang gamot mga damit pagkain,124.831947/11.69361,samar
praying folks southern leyte samar agatonph another tropical cyclone coming read may two typhoons time yes going work kailangan po namin sa ngayon ang gamot mga damit pagkain,124.552177/11.33877,leyte leyte
eastern samar pddrmo 826 family evacuees 4138 individuals due agatonph kailangan po namin sa ngayon ang gamot mga damit pagkain,124.831947/11.69361,samar
